,window_ID,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,acc_xyz
10976,172,-9.279925634765624,-0.2142810485839843,-1.577778894042969,40.0763358778626,41.6030534351145,-1.0534351145038168,9.415536224403253
10977,172,-9.332598071289064,-0.1340752929687499,-1.751358514404297,40.96183206106871,42.50381679389313,-0.900763358778626,9.49645300048336
10978,172,-9.400832818603517,-0.0179565124511718,-2.061407629394531,41.54198473282442,43.12977099236641,-0.6412213740458015,9.624208099069673
10979,172,-9.479841473388673,0.0897825622558593,-2.34272632446289,41.89312977099237,43.70992366412214,0.4122137404580153,9.765440179551382
10980,172,-9.545682019042967,0.1388636962890625,-2.4660277099609376,41.55725190839695,43.49618320610687,0.7480916030534351,9.860051774768856
10981,172,-9.708487731933593,0.2118868469238281,-2.6683377502441403,41.02290076335878,43.05343511450382,1.083969465648855,10.07073266581843
10982,172,-9.783905084228516,0.2466027709960937,-2.7653029174804686,39.51145038167939,41.221374045801525,1.923664122137405,10.17017757216075
10983,172,-9.846154327392576,0.3004723083496093,-2.877830395507812,38.595419847328245,39.86259541984733,2.442748091603053,10.262501957720891
10984,172,-9.883264453125,0.3687070556640625,-3.002328881835937,37.54198473282442,38.21374045801527,3.0076335877862594,10.335803783838337
10985,172,-9.890447058105469,0.5279214660644531,-3.271676568603516,36.2442748091603,36.35114503816794,0.0305343511450381,10.430892179150735
10986,172,-9.923965881347655,0.5961562133789062,-3.391386651611328,32.67175572519084,32.412213740458014,4.198473282442748,10.50438025138228
10987,172,-9.970652813720704,0.6524199523925781,-3.4835634155273434,30.44274809160305,30.33587786259542,4.3816793893129775,10.581813804638458
10988,172,-10.03529625854492,0.699106884765625,-3.560177868652344,28.01526717557252,28.137404580152676,4.5038167938931295,10.671025625005983
10989,172,-10.199299072265624,0.7864952453613281,-3.678690850830078,26.580152671755727,23.083969465648856,4.5038167938931295,10.870926488228836
10990,172,-10.281899029541014,0.842758984375,-3.7397429931640622,19.80152671755725,20.198473282442748,4.427480916030534,10.97330251174827
10991,172,-10.359710583496094,0.9062053283691406,-3.785232824707031,16.748091603053435,17.099236641221374,4.320610687022901,11.06674292681479
10992,172,-10.414777221679689,0.9708487731933592,-3.863044378662109,13.511450381679388,13.786259541984732,4.1679389312977095,11.150481773858116
10993,172,-10.455478649902345,1.0630255371093749,-3.881000891113281,6.580152671755725,6.778625954198473,3.801526717557252,11.203089975892029
10994,172,-10.454281549072263,1.0869675537109371,-3.884592193603516,2.931297709923664,3.2519083969465647,3.5267175572519083,11.205514610257689
10995,172,-10.442310540771484,1.0965443603515623,-3.864241479492187,-0.732824427480916,-0.2290076335877862,3.236641221374046,11.188235838413222
10996,172,-10.417171423339845,1.1013327636718748,-3.786429925537109,-4.366412213740458,-3.633587786259542,2.931297709923664,11.138556724306266
10997,172,-10.330980163574218,1.0666168395996094,-3.7289690856933593,-11.419847328244275,-10.229007633587786,2.2442748091603053,11.03503661365644
10998,172,-10.29865844116211,1.0366893188476562,-3.6559459350585937,-14.717557251908396,-13.282442748091604,1.9083969465648856,10.977387262532185
10999,172,-10.263942517089845,0.968454571533203,-3.515885137939453,-17.81679389312977,-16.18320610687023,1.633587786259542,10.892560238733209
11000,172,-10.189722265625,0.9528922607421876,-3.460818499755859,-23.49618320610687,-21.587786259541986,1.2061068702290076,10.803504440662234
11001,172,-10.153809240722657,0.949300958251953,-3.3973721557617185,-26.15267175572519,-24.106870229007637,0.9770992366412212,10.74910005400768
