,mean_gyro_Z,max_gyro_X,max_gyro_Y,max_gyro_Z,var_gyro_X,var_gyro_Y,var_gyro_Z,median_gyro_Z,per75_gyro_Z,per_range_gyro_X,per_range_gyro_Y,per_range_gyro_Z,RMS_gyro_X,RMS_gyro_Y,coef_gyro_xy,PB5-10gyro_Y,PB5-10gyro_Z,PB10-15gyro_Z,PB15-20gyro_Z,PB30-35gyro_Z,PB40-45gyro_Z,PB45-50gyro_Z,En_gyro_Y,En_gyro_Z
0,1.9479961832187498,0.198473282,1.022900763,7.312977099,1.8734621744395266,7.176176177127232,6.231569538096036,0.335877863,3.32442748125,1.2480916027500002,3.92366412225,3.03435114525,1.5714209090698263,3.183711769013332,0.9591290144527614,2114.6452014598412,1934.9660073410732,834.6108373983934,130.99315153882984,39.779111902150646,34.6605160159148,14.745413407091322,244.40530660718775,212.41483207884173
1,3.3072519084062497,0.870229008,-0.229007634,7.312977099,2.2719392811443573,5.803125318303498,5.633817230967184,2.8778625955,5.351145038,2.90839694625,4.744274808750001,4.263358778500001,2.1318767122525517,4.549393373949673,0.9843408655980672,2953.9962314447416,2791.5109515272748,82.34240586143297,6.025148919907901,1.596104072792958,0.14853840729605924,0.001883018030983985,198.07434685920546,192.24871899603076
2,1.6354961832187498,3.908396947,3.053435115,6.916030534,6.10642499774791,12.653332547128652,4.2296012761827715,0.9312977095,2.4389312975,4.297709923999999,6.0534351145,1.961832061,2.5783057214897056,3.6735634961737262,0.9949024025808113,4912.382899641815,821.8752975258078,808.7038904775242,140.62946279610605,55.34356609379198,44.044822688936605,19.814769704451667,431.13924207568704,143.64288017523623
3,0.5205152671562501,3.908396947,3.053435115,2.854961832,2.96049090234359,5.290201756744507,0.6049962032224856,0.473282443,0.854961832,3.29770992425,4.606870229249999,0.56870229,2.1730600197500323,2.300135351002693,0.9608250747857844,2457.6270587693225,0.18626227968457984,163.3723971229501,35.11838299601335,14.664666422262066,18.165338085336554,6.915079630799898,180.55356526204633,20.561583434732988
4,0.830629771,0.992366412,0.091603053,2.854961832,0.24009176869295953,1.0663923650771996,0.3061135623914326,0.6946564885,1.0229007635,0.60305343525,1.9427480919999998,0.56106870225,0.5200162820934406,1.6428138909927177,0.22060864486277967,446.87483595510906,83.37821368660984,44.13169669510822,10.118581436296907,2.7453341730749394,4.19804295369824,1.372812011465244,36.39952606130175,10.443012257379403
5,1.81583969465625,2.503816794,0.259541985,4.076335878,1.0627649539217197,0.12019896128124363,1.2441719231849173,1.4580152675,2.6488549615,1.7862595424999999,0.56870228975,1.7251908392500002,1.2901836081540046,0.5205972552442055,-0.23757926430882453,13.065121562773482,395.843799017506,146.56071676123528,22.660103024302845,11.725396297373436,8.166277108100212,3.173577047418358,4.095798612209079,42.352092921300844
6,3.21183206109375,2.503816794,2.167938931,4.229007634,0.6449653283710521,1.2920992273890004,0.7790156460718609,3.396946565,4.0305343515,1.1679389312500001,2.385496183,1.48091603125,1.631236268519136,1.3006617751824148,-0.13371295611610237,585.9412574979243,374.3268345529741,18.78430743732681,1.121593430833596,1.3826924844368758,0.4611268744049488,0.3424017044598194,44.0551638354825,26.58788338342053
7,2.1159351145625003,2.65648855,2.167938931,4.229007634,0.6831931324157567,0.22903472077616405,2.799426889248397,2.236641221,3.93511450425,0.7748091607499998,0.6259541985000001,3.61832061125,1.915127444531831,1.7522139632134752,0.4416744497271358,87.84093245956183,1254.261485894349,109.36911550057629,15.04483869006361,9.892844232552621,6.264146285469952,2.8139684881100435,7.8102519269557575,95.41217101319985
8,1.40267175571875,3.160305344,2.122137405,4.732824427,0.23895000841799766,0.3065342109483563,1.5628860495669876,0.992366412,2.08778625925,0.6412213739999999,1.1068702292500001,1.77099236625,2.1326367898617797,1.4280140449663568,0.3360780440496541,151.98594726322514,596.2626683894401,130.1529204464186,31.538094161830795,5.657155626581099,5.143592892766275,2.6442639944169986,10.461721345634565,53.30163354209867
9,2.789122137375,4.580152672,3.328244275,5.007633588,2.3448580720278653,0.949474826638134,1.8046797607173408,2.564885496,4.01526717525,2.3587786260000003,1.9427480912500001,2.30916030525,2.771549583285198,1.9863396313752157,0.601167727575731,432.6058704490955,897.9400180264854,22.950518477729503,0.9146011215495335,0.7438149209742334,0.21862697009637744,0.08228710023011934,32.4076219333269,61.597746826457005
10,1.93511450375,4.580152672,3.328244275,5.007633588,10.206543907433993,2.908584280970685,2.7969086884794736,1.0534351145,3.19847328225,6.64122137375,3.40839694625,2.63358778625,3.194914123107932,1.993373367243375,0.9376617316855784,1455.1205574878034,985.3624674528614,313.51108218254984,45.72544161238489,12.189179366014526,5.8751139734583635,3.2184166108107433,99.2561738865662,95.31985316151162
11,2.08778625946875,3.786259542,5.267175573,5.175572519,6.452907163896304,3.932157217268341,3.305824252900627,1.0534351145,4.14503816775,4.366412213249999,2.8053435117500003,3.58015267175,2.605982938823532,2.293645437644634,0.9731649004173586,1269.7001562307903,1398.721108834445,236.79410757884298,4.401788361023382,9.636091396112704,7.410304885502347,1.4857870854349722,133.74745062549863,112.73061788217946
12,2.774332061,3.969465649,5.374045802,5.175572519,1.7161421154770746,1.9842957869953968,1.9927194566879627,2.5419847325,4.14503816775,1.7595419849999998,2.80916030525,2.7671755725000002,2.7395315685008423,3.6246180744528176,0.8910446753919331,984.9225463646114,970.6453620633947,45.9803070206613,0.1058854467223094,0.6694170065055577,0.42748040085412253,0.12333447751367042,67.72910669663484,68.01796321606328
